-1.411679744720458984e+00,-5.520752072334289551e-01
3.894754946231842041e-01,1.964559316635131836e+00
1.851300120353698730e+00,-8.030378818511962891e-01
1.425574868917465210e-01,4.187606647610664368e-02
-3.785639107227325439e-01,1.229979872703552246e+00
-7.187249660491943359e-01,6.684243679046630859e-01
-2.229063063859939575e-01,9.924480915069580078e-01
-1.027127981185913086e+00,2.103671073913574219e+00
2.395198792219161987e-01,2.208797782659530640e-01
-4.864922165870666504e-01,-5.042369961738586426e-01
-3.622476160526275635e-01,-8.766720890998840332e-01
5.733375549316406250e-01,-1.765706986188888550e-01
1.286759525537490845e-01,-4.205525517463684082e-01
2.371837943792343140e-01,-5.104435086250305176e-01
4.832461476325988770e-01,1.074005011469125748e-02
-1.905247449874877930e+00,1.238015055656433105e+00
-1.808494091033935547e+00,1.150308609008789062e+00
1.695648312568664551e+00,9.555906653404235840e-01
-5.583441257476806641e-01,-8.554329276084899902e-01
1.197925806045532227e+00,1.845550179481506348e+00
-9.120370745658874512e-01,1.031257390975952148e+00
8.050613403320312500e-01,-2.475748807191848755e-01
2.522869408130645752e-01,7.196102738380432129e-01
-8.407407999038696289e-02,-3.065271675586700439e-01
8.954122662544250488e-01,4.098390787839889526e-02
-4.489030838012695312e-01,1.169603839516639709e-01
-1.071035385131835938e+00,1.348122209310531616e-01
6.860374808311462402e-01,-7.063660025596618652e-01
-2.621923089027404785e-01,4.995164871215820312e-01
-9.221362471580505371e-01,-5.846662521362304688e-01
-8.598256707191467285e-01,1.256925225257873535e+00
8.095826506614685059e-01,8.879878520965576172e-01
3.736438155174255371e-01,7.429376244544982910e-01
-1.854694247245788574e+00,5.283973217010498047e-01
1.449688822031021118e-01,4.857831895351409912e-01
1.120091795921325684e+00,-1.424919724464416504e+00
1.129877418279647827e-01,6.030400395393371582e-01
1.361679196357727051e+00,2.295649200677871704e-01
-6.643913984298706055e-01,2.445013999938964844e+00
2.307773351669311523e+00,-2.192174434661865234e+00
1.457474350929260254e+00,-1.028770685195922852e+00
-5.346018075942993164e-01,-1.487328767776489258e+00
-4.290181770920753479e-02,1.174114942550659180e+00
6.761215925216674805e-01,-4.492494836449623108e-02
-6.392163783311843872e-02,4.665930569171905518e-02
-1.062197923660278320e+00,-6.821165084838867188e-01
1.333228945732116699e-01,-2.228218168020248413e-01
-1.747429370880126953e-01,-8.997391462326049805e-01
8.495149612426757812e-01,-5.685215592384338379e-01
-1.354595184326171875e+00,1.155582547187805176e+00
-2.531912326812744141e-01,1.508674979209899902e+00
1.123873114585876465e+00,1.381077170372009277e-01
1.898879259824752808e-01,-1.810332059860229492e+00
1.264114022254943848e+00,2.127137184143066406e-01
1.020667195320129395e+00,-8.540983498096466064e-02
-5.854713320732116699e-01,-1.543040871620178223e+00
1.407022476196289062e+00,9.468464851379394531e-01
-1.496516466140747070e+00,-3.116768598556518555e-01
1.232274532318115234e+00,1.935617208480834961e+00
-7.968239188194274902e-01,1.677982568740844727e+00
4.772540330886840820e-01,7.810359597206115723e-01
1.128612875938415527e+00,-2.038056135177612305e+00
7.916917204856872559e-01,-5.123390555381774902e-01
5.482133030891418457e-01,9.929690361022949219e-01
1.381872534751892090e+00,1.607491135597229004e+00
1.015429496765136719e+00,-1.507956743240356445e+00
1.688843369483947754e+00,-2.318134546279907227e+00
3.477672338485717773e-01,2.679445147514343262e-01
-8.239277601242065430e-01,4.915470778942108154e-01
-1.071939468383789062e-01,-4.355181157588958740e-01
1.139224886894226074e+00,-3.421080484986305237e-02
-3.105489909648895264e-01,-4.343309402465820312e-01
3.166056871414184570e-01,5.679536461830139160e-01
1.070822954177856445e+00,-2.630583643913269043e-01
-1.063117027282714844e+00,-5.587534308433532715e-01
-1.330756783485412598e+00,5.083510279655456543e-01
-2.963285684585571289e+00,-1.082977056503295898e-01
-1.457856744527816772e-01,-4.946285784244537354e-01
1.556824564933776855e+00,1.104492425918579102e+00
8.206420540809631348e-01,-3.994228839874267578e-01
-1.221871256828308105e+00,-1.591389656066894531e+00
-3.356618404388427734e+00,-1.143939733505249023e+00
-8.915628790855407715e-01,8.404780030250549316e-01
-5.096156597137451172e-01,-8.966109156608581543e-01
1.736211180686950684e+00,1.548945605754852295e-01
1.281466484069824219e+00,1.640797615051269531e+00
5.238946080207824707e-01,-1.028519034385681152e+00
6.936010718345642090e-01,-5.811086893081665039e-01
6.354402899742126465e-01,-6.887477040290832520e-01
5.102069377899169922e-01,7.883130311965942383e-01
-2.005119562149047852e+00,-8.686907291412353516e-01
-1.981179952621459961e+00,-2.401730537414550781e+00
-1.721736192703247070e-01,3.854298964142799377e-02
-1.373987197875976562e+00,-4.548149108886718750e-01
-9.648317694664001465e-01,6.362283825874328613e-01
2.495981305837631226e-01,-1.222851395606994629e+00
-1.756548047065734863e+00,-2.071035802364349365e-01
7.114012837409973145e-01,3.775395750999450684e-01
-4.946402907371520996e-01,-1.807430386543273926e+00
-1.525818467140197754e+00,2.090622186660766602e-01
2.608892440795898438e+00,9.074369072914123535e-01
6.169348955154418945e-01,2.793372869491577148e+00
9.829845279455184937e-02,-8.459268510341644287e-02
-7.471059560775756836e-01,5.007328093051910400e-02
5.618245005607604980e-01,1.265677064657211304e-01
-1.002412676811218262e+00,1.255115985870361328e+00
4.006509780883789062e-01,8.180364370346069336e-01
1.546377778053283691e+00,1.304440736770629883e+00
-5.143827795982360840e-01,5.397170186042785645e-01
-1.007284760475158691e+00,7.968921661376953125e-01
-2.340272068977355957e-01,-1.704187244176864624e-01
7.928090095520019531e-01,-1.155567765235900879e+00
3.386552631855010986e-01,-3.053857088088989258e-01
-2.626574337482452393e-01,-1.995256245136260986e-01
-1.213652133941650391e+00,-1.701386868953704834e-01
4.061294496059417725e-01,-3.951783478260040283e-01
-1.304465532302856445e+00,5.080094933509826660e-01
1.886717915534973145e+00,-1.680115580558776855e+00
-6.162579655647277832e-01,-4.499297738075256348e-01
1.116344332695007324e-01,-1.233623623847961426e-01
-8.161978721618652344e-01,8.414823561906814575e-02
1.802643895149230957e+00,-1.120018213987350464e-01
4.620747864246368408e-01,-2.275246195495128632e-02
1.087686181068420410e+00,7.824205160140991211e-01
-7.796629518270492554e-02,1.554975509643554688e+00
5.066279768943786621e-01,1.950015902519226074e+00
-6.713404506444931030e-02,-2.210633039474487305e+00
-1.077871799468994141e+00,5.535286664962768555e-01
2.335690706968307495e-01,-8.063520193099975586e-01
-1.237632110714912415e-01,5.953665375709533691e-01
-2.204905003309249878e-01,1.866791129112243652e+00
-1.687203884124755859e+00,-7.632780075073242188e-01
-1.080219149589538574e+00,-7.126919031143188477e-01
-8.512401580810546875e-01,-3.218305110931396484e-02
7.922776937484741211e-01,8.569216132164001465e-01
1.596029847860336304e-01,3.875119388103485107e-01
-2.144880294799804688e+00,4.068777263164520264e-01
3.725192546844482422e-01,-2.944029569625854492e-01
6.381167769432067871e-01,-3.660050034523010254e-01
1.218692541122436523e+00,1.124381303787231445e+00
-1.270199894905090332e+00,-1.754380941390991211e+00
9.404085874557495117e-01,-6.841573715209960938e-01
-1.124177932739257812e+00,-5.555756390094757080e-02
-8.199777007102966309e-01,-5.399886369705200195e-01
-4.208382368087768555e-01,4.588243365287780762e-01
5.326661467552185059e-01,-2.495081573724746704e-01
